year,month,region,temp_anomaly,co2,ch4,n2o,tsi,owid_co2,owid_co2_luc,owid_primary_energy,aerosol_optical_depth,decimal_year,time_since_baseline,co2_growth,co2_ma12,ch4_growth,ch4_ma12,n2o_growth,n2o_ma12,temp_ma12,aerosol_log,aerosol_ma12,tsi_anomaly,month_sin,month_cos
2024,2,Southern_Extratropics,0.8866666666666665,422.8,1925.73,337.54,1362.5208740234375,38598.578,43184.086,176737.094,0.0,2024.0833333333333,45.08333333333326,3.150000000000034,419.8541666666667,6.7999999999999545,1922.7816666666668,1.0500000000000114,336.8691666666667,0.7666666666666666,0.0,0.0,0.8985602060954534,0.8660254037844386,0.5000000000000001
2024,3,Southern_Extratropics,0.8466666666666665,423.41,1927.15,337.57,1362.5306396484375,38598.578,43184.086,176737.094,0.0,2024.1666666666667,45.16666666666674,3.430000000000007,420.14000000000004,8.420000000000073,1923.4833333333336,1.0400000000000205,336.9558333333334,0.7729166666666667,0.0,0.0,0.9083258310954534,1.0,6.123233995736766e-17
2024,4,Southern_Extratropics,0.7666666666666666,423.88,1928.55,337.6,1362.5404052734375,38598.578,43184.086,176737.094,0.0,2024.25,45.25,3.3899999999999864,420.42249999999996,8.849999999999909,1924.2208333333335,1.0600000000000023,337.0441666666667,0.7925,0.0,0.0,0.9180914560954534,0.8660254037844387,-0.4999999999999998
2024,5,Southern_Extratropics,0.6166666666666665,423.94,1925.56,337.66,1362.5501708984375,38598.578,43184.086,176737.094,0.0,2024.3333333333333,45.33333333333326,3.3700000000000045,420.7033333333333,6.440000000000055,1924.7575,1.1200000000000045,337.1375,0.80375,0.0,0.0,0.9278570810954534,0.49999999999999994,-0.8660254037844387
2024,6,Southern_Extratropics,0.6966666666666665,423.22,1921.35,337.69,1362.5599365234375,38598.578,43184.086,176737.094,0.0,2024.4166666666667,45.41666666666674,3.640000000000043,421.00666666666666,6.2999999999999545,1925.2825,1.1299999999999955,337.2316666666666,0.8099999999999999,0.0,0.0,0.9376227060954534,1.2246467991473532e-16,-1.0
2024,7,Southern_Extratropics,0.6566666666666665,421.6,1920.39,337.66,1362.558614095052,38598.578,43184.086,176737.094,0.0,2024.5,45.5,3.680000000000007,421.31333333333333,7.4500000000000455,1925.9033333333334,1.0600000000000023,337.32,0.80375,0.0,0.0,0.9363002777099609,-0.4999999999999997,-0.8660254037844388
2024,8,Southern_Extratropics,0.7566666666666666,420.27,1924.85,337.62,1362.5462036132812,38598.578,43184.086,176737.094,0.0,2024.5833333333333,45.58333333333326,3.490000000000009,421.6041666666667,8.149999999999864,1926.5824999999998,0.9700000000000273,337.4008333333333,0.8058333333333333,0.0,0.0,0.9238897959392034,-0.8660254037844385,-0.5000000000000004
2024,9,Southern_Extratropics,0.6866666666666665,420.59,1934.31,337.67,1362.5337931315105,38598.578,43184.086,176737.094,0.0,2024.6666666666667,45.66666666666674,3.409999999999968,421.8883333333333,9.929999999999836,1927.41,0.9399999999999977,337.4791666666667,0.7779166666666667,0.0,0.0,0.9114793141684459,-1.0,-1.8369701987210297e-16
2024,10,Southern_Extratropics,0.7966666666666666,422.34,1940.75,337.85,1362.5213826497395,38598.578,43184.086,176737.094,0.0,2024.75,45.75,3.5,422.18,10.6400000000001,1928.2966666666669,0.9600000000000364,337.55916666666667,0.7708333333333331,0.0,0.0,0.8990688323974609,-0.8660254037844386,0.5000000000000001
2024,11,Southern_Extratropics,0.7466666666666666,424.06,1940.0,338.08,1362.5089721679688,38598.578,43184.086,176737.094,0.0,2024.8333333333333,45.83333333333326,3.660000000000025,422.48499999999996,8.450000000000045,1929.0008333333335,0.9900000000000091,337.64166666666665,0.7545833333333333,0.0,0.0,0.8866583506267034,-0.5000000000000004,0.8660254037844384
2024,12,Southern_Extratropics,0.7166666666666666,425.21,1937.41,338.29,1362.496561686198,38598.578,43184.086,176737.094,0.0,2024.9166666666667,45.91666666666674,3.7099999999999795,422.7941666666666,6.259999999999991,1929.5225,0.9900000000000091,337.7241666666667,0.7399999999999999,0.0,0.0,0.8742478688559459,-2.4492935982947064e-16,1.0
2002,1,Southern_Hemisphere,0.675,372.51,1774.12,316.93,1362.1405334472656,26265.332,32359.027,113894.43,0.0,2002.0,23.0,1.8199999999999932,370.7191666666667,1.25,1771.4250000000002,0.6299999999999955,316.4166666666667,0.4479166666666667,0.0,0.0,0.5182196299235784,0.49999999999999994,0.8660254037844387
2002,2,Southern_Hemisphere,0.6950000000000001,372.91,1772.86,316.97,1362.1496276855469,26265.332,32359.027,113894.43,0.0,2002.0833333333333,23.083333333333258,1.7300000000000182,370.8633333333333,0.33999999999991815,1771.4533333333331,0.660000000000025,316.47166666666664,0.4791666666666666,0.0,0.0,0.5273138682048284,0.8660254037844386,0.5000000000000001
2002,3,Southern_Hemisphere,0.795,373.38,1773.41,316.96,1362.1587219238281,26265.332,32359.027,113894.43,0.0,2002.1666666666667,23.166666666666742,1.8000000000000114,371.0133333333333,-0.2400000000000091,1771.4333333333332,0.75,316.53416666666664,0.5087499999999999,0.0,0.0,0.5364081064860784,1.0,6.123233995736766e-17
2002,4,Southern_Hemisphere,0.485,373.73,1772.74,316.9,1362.1678161621094,26265.332,32359.027,113894.43,0.0,2002.25,23.25,1.830000000000041,371.1658333333333,-1.1299999999998818,1771.3391666666666,0.7799999999999727,316.5991666666667,0.5166666666666666,0.0,0.0,0.5455023447673284,0.8660254037844387,-0.4999999999999998
